colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_spearman,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg10,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_ndcg10_pred_vs_playoff,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff,test_metrics_ensemble_playoff_rank_mae_standings_vs_playoff,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff,test_metrics_ensemble_playoff_rank_rmse_standings_vs_playoff,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_rank,test_metrics_ensemble_rank_mae_pred_vs_playoff,test_metrics_ensemble_rank_mae_standings_vs_playoff,test_metrics_ensemble_rank_rmse_pred_vs_playoff,test_metrics_ensemble_rank_rmse_standings_vs_playoff,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg10,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg10,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg10,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,10,0.07038138884479879,5,4,21,164,291,"(10, 30)",0.8,0.33125828438498794,0.33928571428571425,0.7487942496580289,0.5607142857142856,0.5,0.5,0.48541031528735434,0.48541031528735434,0.5291689958125393,0.5294463671892479,0.5312528455767277,0.4732201012417847,0.032184429466724396,0.4853977340826482,0.4732201012417847,6.733333110809326,3.1333333333333333,8.667948722839355,4.449719092257398,0.5181312569521691,6.733333110809326,3.1333333333333333,8.667948722839355,4.449719092257398,0.7589285714285714,0.49855394883203563,0.5,0.5,0.4842390536880309,0.4842390536880309,0.5279980418651937,0.5282755030610523,0.5300819865982517,0.4732201012417847,0.7633928571428571,0.49410456062291436,0.16666666666666666,0.16666666666666666,0.15751417496005335,0.15751417496005335,0.1575170392390756,0.3827846027402638,0.38285964090656605,0.04174492448450587,0.7098214285714286,0.5737486095661846,0.07142857142857142,0.2,0.05711942387129425,0.05711942387129425,0.057104609154267565,0.1799558562809984,0.18235356811255257,0.00711064040423231,0.8125,0.3348164627363737,0.4522803114571746
0.7,11,0.06589797529895593,5,5,19,190,255,"(10, 30)",0.8,0.2713373302803708,0.3071428571428571,0.7350288254932673,0.557142857142857,0.5,0.5,0.45888045080011725,0.45888045080011725,0.5252959792985157,0.5255812063195928,0.5268007077830849,0.46423103544156546,0.032188162207603455,0.4588665048319763,0.46421784209645756,6.933333396911621,3.1333333333333333,8.903182983398438,4.449719092257398,0.49499443826473855,6.933333396911621,3.1333333333333333,8.903182983398438,4.449719092257398,0.8266666666666667,0.4709677419354839,0.5,0.5,0.45888045080011725,0.45888045080011725,0.5252959792985157,0.5255812063195928,0.5268007077830849,0.46423103544156546,0.8311111111111111,0.46696329254727476,0.16666666666666666,0.16666666666666666,0.3806906529137755,0.3806906529137755,0.4245210563444264,0.4459375434906719,0.4460123850809235,0.04166423104576856,0.7239819004524887,0.6088987764182424,0.07142857142857142,0.2,0.05711942387129425,0.05711942387129425,0.057104609154267565,0.17995585237841255,0.1823535642099839,0.00711064040423231,0.8169642857142856,0.31835372636262516,0.4398220244716351
0.7,12,0.08504598710121557,4,6,15,205,292,"(10, 30)",0.8,0.257185749698778,0.2928571428571428,0.7350288254932673,0.5678571428571427,0.5,0.5,0.481775300058607,0.481775300058607,0.48164946531495195,0.5245879009948581,0.5263851410698789,0.46423103544156546,0.032184429466724396,0.4817613172146964,0.46421784209645756,6.933333396911621,3.1333333333333333,8.876936912536621,4.449719092257398,0.4901001112347052,6.933333396911621,3.1333333333333333,8.876936912536621,4.449719092257398,0.7288888888888889,0.47408231368186876,0.5,0.5,0.481775300058607,0.481775300058607,0.48164946531495195,0.5245879009948581,0.5263851410698789,0.46423103544156546,0.7244444444444444,0.47986651835372635,0.16666666666666666,0.16666666666666666,0.15743574892159892,0.15743574892159892,0.22393045704890754,0.39016960620936303,0.39028383347505835,0.04166423104576856,0.7142857142857143,0.5715239154616241,0.07142857142857142,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.17989573678693135,0.1822152155273313,0.0072603807417201014,0.8214285714285714,0.3054505005561735,0.47408231368186876
0.7,13,0.09272109886517442,3,5,14,160,203,"(10, 30)",0.8,0.224619106004067,0.2607142857142857,0.7491563943572732,0.5928571428571427,0.5,0.5,0.48192589906218275,0.48192589906218275,0.5270991356394424,0.5273842243476763,0.5291767910329438,0.46423103544156546,0.032184429466724396,0.4819120143729715,0.46421784209645756,7.133333206176758,3.1333333333333333,8.992589950561523,4.449719092257398,0.4923248053392658,7.133333206176758,3.1333333333333333,8.992589950561523,4.449719092257398,0.7555555555555555,0.4602892102335928,0.5,0.5,0.48192589906218275,0.48192589906218275,0.5270991356394424,0.5273842243476763,0.528603644384909,0.46423103544156546,0.7555555555555555,0.4567296996662959,0.2,0.2,0.383222154506238,0.383222154506238,0.3838075611621051,0.44674717840092254,0.4467498834566591,0.04166423104576856,0.7321428571428571,0.6418242491657397,0.06666666666666667,0.2,0.05124995751403931,0.05124995751403931,0.056899138174850025,0.17781540372208415,0.18021312496782235,0.00711064040423231,0.8258928571428571,0.30233592880978866,0.4602892102335928
0.7,14,0.08847313639041644,3,6,14,156,243,"(10, 30)",0.8,0.33696842726339,0.3607142857142856,0.7350288254932673,0.5392857142857141,0.5,0.5,0.48467218076113033,0.48467218076113033,0.4845455851019986,0.527483798632248,0.5287033662418819,0.4746471968829319,0.03218413144350052,0.48466155831498403,0.4746471968829319,7.133333206176758,3.1333333333333333,9.025888442993164,4.449719092257398,0.44916573971078977,7.133333206176758,3.1333333333333333,9.025888442993164,4.449719092257398,0.8177777777777777,0.4562847608453838,0.5,0.5,0.48467218076113033,0.48467218076113033,0.4845455851019986,0.527483798632248,0.5287030929959098,0.4746471968829319,0.8222222222222222,0.4540600667408231,0.2,0.2,0.38322209189297435,0.38322209189297435,0.4050648576127315,0.4483241002940948,0.44839670314589314,0.04166423104576856,0.6968325791855203,0.6364849833147942,0.06666666666666667,0.2,0.057990454163984115,0.057990454163984115,0.057975410655889244,0.17889159364660648,0.18121107680345017,0.0072603807417201014,0.8169642857142857,0.3147942157953281,0.4562847608453838
0.7,15,0.08966506219837508,3,6,15,153,242,"(10, 30)",0.8,0.24076734869135208,0.3178571428571428,0.7346666807940231,0.5178571428571428,0.5,0.5,0.48175571136846573,0.48175571136846573,0.5255160214576415,0.5257930425814553,0.5275879441737622,0.46421121466877174,0.03218746557831764,0.4817397202510679,0.46419589766943586,7.133333206176758,3.1333333333333333,9.066421508789062,4.449719092257398,0.47274749721913245,7.133333206176758,3.1333333333333333,9.066421508789062,4.449719092257398,0.7008928571428572,0.4513904338153503,0.5,0.5,0.48175571136846573,0.48175571136846573,0.5255160214576415,0.5257930425814553,0.5275879441737622,0.46421121466877174,0.7008928571428572,0.4513904338153503,0.2,0.2,0.40665419150244436,0.40665419150244436,0.40659057965042844,0.4487951807560964,0.44886933781777455,0.04166423104576856,0.7053571428571428,0.6614015572858732,0.06666666666666667,0.2,0.05139534647930671,0.05139534647930671,0.05704448895120833,0.1779607433491712,0.18028007084298683,0.0072603807417201014,0.8303571428571428,0.2912124582869855,0.4513904338153503
0.7,16,0.09159242198877954,3,6,14,151,246,"(10, 30)",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-inf
0.7,17,0.08507635887761682,3,6,16,153,244,"(10, 30)",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-inf
0.7,18,0.07168927425547754,3,6,23,171,254,"(10, 30)",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-inf
0.7,19,0.09883247742789147,3,5,23,171,257,"(10, 30)",0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-inf
